Symbol,total_return,avg_return,volatility,sharpe_ratio
INCY,-0.20388541797270296,-0.04457826747832161,0.3528232610314521,-0.12634730303211986
IR,0.8625336450740784,0.13245466550601193,0.37429840589283025,0.3538745114077151
INTC,-0.38504353932634133,-0.09266247244334047,0.3791585165852989,-0.24438979579796485
ICE,0.5427419339109548,0.09058283240559817,0.25388189237154263,0.356791229021702
IP,-0.2590656456440623,-0.058205941300149,0.33372358123616436,-0.1744136302401679
IPG,0.9547277254485937,0.14345019947868431,0.362706365838241,0.39549953623549006
IFF,-0.25505781145881423,-0.057189275265871364,0.31804738874399796,-0.17981369220391252
INTU,1.5228982797496045,0.20331671139101926,0.36840602373501735,0.5518821579781183
ISRG,1.121385748502753,0.16231523245069224,0.3646314108702289,0.44514879303269816
IVZ,-0.3800292581746007,-0.09118761071490245,0.457001311970749,-0.19953468037470107
INVH,0.3736770424765176,0.06555759273614381,0.29161797128853106,0.2248064220681385
IQV,1.0538291399578594,0.1548161857813357,0.3311262854174844,0.46754423493182756
IRM,0.7652823880435718,0.12037352499066634,0.3232600670486707,0.3723736312055601
JBHT,0.5496643674108028,0.09155979079636789,0.30918650941923936,0.29613126060496386
JKHY,0.5709244287111545,0.09453854114795357,0.2597998075264719,0.3638899583800527
J,0.8588869910280305,0.1320108712802741,0.30280639581984603,0.43595800188716516
JNJ,0.4200833336195514,0.0726616800715496,0.20853237404443925,0.34844316334338116
JCI,0.8504787832991173,0.13098494009338002,0.2951557494854032,0.44378244476602285
JPM,0.4004077707496592,0.06967267644205344,0.3209046094140871,0.2171133551782349
JNPR,0.2640703861801007,0.047983033006682385,0.2855876468406348,0.1680150858676956
K,0.2213505008709947,0.04080186789508611,0.23885130721756478,0.17082539078557574
KDP,1.533051686089867,0.20428370580565813,0.2728332507707412,0.748749301005527
KEY,0.018863784278495253,0.0037446074742508717,0.4330939085461667,0.008646179039601307
KEYS,3.058600264087455,0.3233516276100079,0.33614414824963634,0.9619433486906096
KMB,0.3118368249123766,0.055786157390193436,0.23242553362776433,0.24001733595903646
KIM,0.44096724901610407,0.07579822160048355,0.41769089096736045,0.18146965432963352
KMI,0.22310803212760721,0.04110123974703628,0.32719671424352914,0.12561629734596005
KLAC,2.8293722738778833,0.3080535316298003,0.44663528292860427,0.6897205469524973
KHC,-0.37403911125709727,-0.0894381729128585,0.32200743265198845,-0.27775188968858167
KR,0.7199112698282463,0.11455424023808791,0.3169670999598246,0.3614073519068938
LHX,0.569349178887219,0.0943189425986306,0.2956621511062324,0.319009187499084
LH,0.45089335366459604,0.07727628201548997,0.31490024137861644,0.2453992466858029
LRCX,1.3665351981212592,0.18801683147616322,0.4841794136311133,0.3883205815508082
LW,0.7027356363680769,0.11231922904689262,0.3532142866143903,0.3179917497774186
LVS,-0.218898990943359,-0.04820933769289859,0.4527125564999285,-0.10648995041273217
LDOS,0.7550497830797357,0.11907163536739929,0.29158546527570534,0.4083592961494581
LEN,0.4385879784440095,0.0754427232691437,0.43758543514799875,0.1724068426629138
LNC,-0.5503307580717031,-0.14772718404037,0.5558509058030636,-0.26576764110322293
LIN,1.2425051146433324,0.17529445845999225,0.2731386172204261,0.641778377015534
LYV,0.6351698796881197,0.10334816163660032,0.4629951107641651,0.223216529146552
LKQ,0.2916566340586148,0.052517718787641554,0.3962259799567305,0.132544864406359
LMT,0.7097835809849865,0.11323852814681801,0.2695641507419207,0.4200800730926271
L,0.19524256118648942,0.036313629262244795,0.32151690585594267,0.11294469622233584
LOW,1.3394126310684247,0.1852811183167049,0.34010616598379106,0.5447743582676919
LUMN,-0.6662373161354903,-0.1970517501927379,0.458618277487259,-0.4296639708133138
LYB,0.08085162253756073,0.0156713820343497,0.42425536945000314,0.036938559091581544
MTB,-0.04505521494577951,-0.009177974278189005,0.38421257235673173,-0.023887751048571847
MRO,0.6429224563598889,0.10439240974982389,0.6025621221592059,0.17324754728316935
MPC,1.0474846107852342,0.15410182887965007,0.4762027835082575,0.32360547694484004
MKTX,0.40378784568033843,0.07018853878554498,0.3508161072709566,0.20007216695821242
MAR,0.14742835492373293,0.02788638967100976,0.39992612773139397,0.06972885174868933
MMC,1.2152432036377314,0.17242287296834635,0.23874288143861974,0.7222115772807907
MLM,0.5569550457494158,0.09258495176460468,0.3510369289184425,0.2637470423691954
MAS,0.12513758133484795,0.023861296227362327,0.31555667754214184,0.07561651495768366
MA,1.3412395047208336,0.18546618039190355,0.3319297601556852,0.5587512861302772
MTCH,0.3462906484252466,0.06127458936923147,0.5309934005663774,0.11539614108927473
MKC,0.7421247426493255,0.11741848072430905,0.25517243839443293,0.4601534611775327
MCD,0.6841994092961883,0.10988684043814656,0.2401505580999127,0.457574786865284
MCK,1.4651710437465995,0.1977589137187874,0.305138751390643,0.6480950479659452
MDT,0.032089044680087754,0.006336983644841254,0.26275534535166317,0.02411742998552529
MRK,1.3421423547066311,0.18555759633332602,0.23230661884464088,0.7987615559822724
META,-0.3366773368290668,-0.07881900978931022,0.43213546709601824,-0.18239421614471893
MET,0.6926483664394678,0.11099818458108657,0.34801589246588693,0.31894573490481265
MTD,1.308656776130915,0.1821480614611397,0.3096772563429679,0.5881867580853615
MGM,0.043977479216806184,0.008644735285432192,0.5484777959169401,0.015761322244558694
MCHP,0.7292218386417213,0.11575834147365716,0.4398548898155629,0.2631739333901601
MU,0.14449282431566932,0.027359910694012113,0.47897830481518494,0.05712139864992217
MSFT,1.92445682936387,0.23939301137710411,0.3103013456318837,0.7714855728054125
MAA,0.8222042789268925,0.1275074299206127,0.2768268426406729,0.4606035625169487
MRNA,8.656988786738635,0.5738681452012275,0.8018925176008334,0.7156422246190456
MHK,-0.6296376767365829,-0.18016706729630028,0.4784631519291643,-0.3765536939884845
MOH,3.2335897592397838,0.33457121794610356,0.3898501100232068,0.8582047544534164
TAP,-0.31626443748192656,-0.07321790717791887,0.3289144629064603,-0.22260470558493273
MDLZ,0.6964933204554964,0.11150246661550423,0.2203677711957517,0.5059835474601097
MPWR,2.140914093076389,0.2572197986152893,0.4787879157342326,0.5372311834997687
MNST,0.6190400296854137,0.10116276419089876,0.29121159557516746,0.3473857694131093
MCO,0.9819960439621034,0.14662275621406584,0.3238839278987206,0.45270155010567603
MS,0.9491270221416636,0.14279420247859065,0.35659960570895843,0.4004328669817242
MOS,0.7044404721164957,0.11254187812248406,0.5185395633085523,0.217036241949232
MSI,2.0318955870580124,0.24836863387678787,0.2934302354569655,0.8464316347291131
MSCI,2.7955344978761274,0.3057336264974866,0.3574962842038649,0.8552078441272405
NDAQ,1.8865504175595227,0.23616325346939893,0.27039264025407633,0.8734085855572343
NTAP,0.2036040767463088,0.03775952931599447,0.38012856617649904,0.09933357467921047
NFLX,0.46655390730318236,0.079591872177317,0.47711150759472143,0.16682027347981238
NWL,-0.5113111895462283,-0.13342435512856943,0.4459323202428532,-0.29920315050478286
NEM,0.38679202777081634,0.0675845185073034,0.33569563337103,0.2013267727930352
NWSA,0.16335934075781397,0.030724920142351175,0.3408095635461571,0.09015275223692479
NWS,0.15185823614648,0.02867883986407871,0.343095368255691,0.08358853694202562
NEE,1.3735702278353568,0.18872231968092534,0.2705959292068217,0.6974322201893925
NKE,0.9157735833029896,0.1388560574210993,0.33396643311095964,0.4157784844651279
NI,0.23986084833836732,0.043937718266017,0.27210490963679473,0.1614734490629552
NDSN,0.6668715231198553,0.10759356896328565,0.31383679179914004,0.3428328729288918
NSC,0.8130655521855069,0.1263742182965879,0.3130976308008522,0.4036255974640992
NTRS,-0.023213022320583025,-0.004686322341724614,0.33827615035057534,-0.013853540478298289
NOC,0.9165947706588818,0.1389536737463104,0.2885860319570519,0.4814982651932019
NCLH,-0.7772925768738556,-0.25946269955722223,0.7412369463266797,-0.3500401603603704
NRG,0.1972816865646127,0.0366669856277424,0.35265416042095976,0.10397434581226372
NUE,1.2154693532467309,0.17244681003741147,0.3942465614574159,0.437408532873249
NVDA,1.9585656498554416,0.2422706999425306,0.518695134185905,0.4670772559352728
NVR,0.3068242490653327,0.054978081969080383,0.3834758923979955,0.14336776589862044
NXPI,0.3897046909702474,0.06803258930865241,0.4469612828290622,0.152211370251215
ORLY,2.386143175389212,0.27626559966197717,0.2930286936915837,0.942793677238824
OXY,-0.018795273707759196,-0.0037876386843197496,0.6308331050657425,-0.006004185027551811
ODFL,2.213142334982653,0.2629495219363249,0.33677675603708634,0.7807828694310737
OMC,0.2981847221459964,0.05357946844885397,0.3162515562782703,0.16942041038276917
ON,1.8596974075712036,0.23385469031474804,0.5510137928638775,0.4244080517463916
OKE,0.62435310175401,0.10188453664687946,0.4859225525303885,0.20967237704100558
ORCL,0.8787372273723895,0.1344182593613641,0.2990468768832844,0.44948892548985375
OGN,-0.159999990821781,-0.03426969898208909,0.3567147941925189,-0.09607030473648856
OTIS,0.7737780793527042,0.12144984875794429,0.2980346272353985,0.40750247675757095
PCAR,0.6479608413238596,0.10506895305153496,0.27506382444877403,0.3819802668056856
PKG,0.16498263201375457,0.03101240374481362,0.306408564345851,0.10121258787600057
PARA,-0.71472030280329,-0.22186639227877147,0.5155560339213979,-0.43034389606736206
PH,0.5631618251976167,0.09345468091950537,0.3655208809920445,0.2556753547591154
PAYX,0.9275363619085469,0.14025114208237044,0.2883425952126856,0.48640452160361247
PAYC,2.8576577342178524,0.30998022140886206,0.48154321137373984,0.6437225447007232
PYPL,-0.0354820591431024,-0.007199328896990709,0.43233352744911585,-0.01665225674138364
PNR,0.023352200440732992,0.00462741550719592,0.32396328346756303,0.014283765301012089
PEP,0.7011153619197058,0.11210745820341161,0.22178456824162368,0.5054790740953442
PKI,0.9195071233789496,0.1392996019062711,0.314877621790097,0.44239282904369337
PFE,0.736863076550777,0.11674268539061261,0.262207259717658,0.4452305611840034
PCG,-0.6345246209160812,-0.18234212277592998,0.8073678240296508,-0.22584764632536733
PM,0.21614297278441963,0.039912807386428106,0.2767057609441007,0.14424277705765287
PSX,0.21733679361515362,0.040116892335857246,0.41983516656746533,0.09555391146446678
PNW,0.06474672041795415,0.012626438704405718,0.269155996158338,0.04691122949004594
PXD,0.4495826380529114,0.07708157254947667,0.4811021797251326,0.16021871402352736
PNC,0.2419511992022816,0.044289487735375443,0.34193929166164944,0.12952441797534078
POOL,1.3873920719681874,0.190103546708295,0.3421869971901621,0.5555545601361631
PPG,0.14354885108713164,0.027190382262801904,0.3056333004229821,0.08896406976979176
PPL,0.1938428743695379,0.03607080081903602,0.2738993211464418,0.13169364811879386
PFG,0.38239419471860403,0.0669065472781516,0.38525336883114186,0.173668947999458
PG,0.8794219501368227,0.13450093710690947,0.21866276955692673,0.6151067114874965
PGR,1.762339467000179,0.22533661099055768,0.2647500096516332,0.8511297555269707
PLD,0.9497831198621194,0.14287112755620113,0.29960906191523756,0.4768584990150292
PRU,0.05123110459806828,0.01004248223164761,0.3835249721615696,0.02618468929167136
PEG,0.37667668645768243,0.06602254994596701,0.24808166259606473,0.26613232616659477
PTC,0.962720752371072,0.1443838042600114,0.38203530723503826,0.3779331426327637
PSA,0.560049150064615,0.0930188612428493,0.2508315238048789,0.3708419892039105
PHM,0.43563563694804003,0.07500094510084532,0.42418691404343967,0.17681107695171544
QRVO,0.31591177415662125,0.0564412601001838,0.4431934570408318,0.1273512936698969
PWR,2.678505370858194,0.2975804060146261,0.3522100443501435,0.8448947177633347
QCOM,0.882678982988866,0.1348938821865291,0.4150976445428366,0.32496903791177384
DGX,0.7348585607738901,0.11648479949583024,0.27249380602042655,0.42747687074802115
RL,0.08295176289179793,0.016065774103961816,0.435473740996615,0.036892635746977674
RJF,0.9774503577472752,0.14609631969561399,0.35675646052706816,0.4095127513031519
RTX,0.386008008129255,0.0674637799165072,0.329961002752216,0.2044598584493001
O,0.39221378801046936,0.0684179753812042,0.3119741319417557,0.21930656543657778
REG,0.0376201260305666,0.007413293516286279,0.3754496573158911,0.019745106625703952
REGN,0.8857553024689965,0.13526452598680883,0.3331006300166116,0.4060770643996177
RF,0.4288922025115608,0.07398914837122339,0.4162058460453044,0.17777056491217472
RSG,1.0849241120301338,0.15829198290055935,0.22091464183432177,0.7165300660300858
RMD,1.5436182724925933,0.20528676371820054,0.33837935681272036,0.6066763813603993
RHI,0.434122346341642,0.07477421972043241,0.34977554828481694,0.2137777214190653
ROK,0.4146438841179417,0.07183867917879816,0.33937622447724486,0.2116785855858177
ROL,0.8364612074746118,0.1292662579784314,0.2859044898205994,0.4521309128777374
ROP,0.6981654144067648,0.1117214836006235,0.26988848278738775,0.41395424675692905
ROST,0.483436363242787,0.08206608221236866,0.3848441381257864,0.21324498435141903
RCL,-0.5651785617210714,-0.15343133452511404,0.6526783725291404,-0.2350795445091353
SPGI,1.07015190424949,0.1566459536880931,0.3000046467268566,0.5221450914082459
CRM,0.269897439779593,0.04894744517026384,0.3909344221978502,0.12520628113298182
SBAC,0.7689984362467959,0.12084482191195756,0.29136973640091923,0.41474733582377743
SLB,-0.11304006390265288,-0.023705594536842955,0.48924837558562273,-0.048453087878866694
STX,0.4538990912732716,0.07772225965454282,0.3868635638593301,0.2009035404605948
SEE,0.0743701241671229,0.014450322658662973,0.3448687955856765,0.0419009282475748
SRE,0.6710574012344589,0.1081492928525869,0.2805802321371047,0.3854487254103492
NOW,1.9474683185805446,0.24133736793759897,0.4383513164306156,0.5505569594332427
SHW,0.7854890078781809,0.12292677221453063,0.297718666919911,0.4128957498241084
SBNY,-0.11570787503459089,-0.02429360494597954,0.46494140924916477,-0.05225089540897498
SPG,-0.1588189483687467,-0.033998287659519955,0.4737233304555025,-0.07176823574813034
SWKS,-0.02019468811675709,-0.004071964656738758,0.41670872064180126,-0.009771728920064955
SJM,0.45505272810958536,0.077893235161826,0.251159711005059,0.3101342761150773
SNA,0.43522637493493266,0.07493964720377133,0.3143109194328522,0.23842521074035117
SEDG,6.444677915729576,0.4940639355515095,0.6641463458982928,0.7439082343865976
SO,0.832606381447778,0.1287917819015605,0.2616514402648207,0.49222653531434307
LUV,-0.4775554648220162,-0.12177046550996617,0.39259223374431695,-0.31017033716788056
SWK,-0.5207317083855665,-0.13679143795052384,0.4030958360750184,-0.33935214831905675
SBUX,0.8464209281663593,0.13048848437116578,0.30922119523085767,0.421990750904853
STT,-0.10278671850553273,-0.02145874800593739,0.39039816149855305,-0.054966314194635164
STLD,1.3979603244111103,0.19115533065817125,0.43654717258587,0.4378801253616423
STE,1.180010019458065,0.16866946766424906,0.276288473382656,0.610483186646169
SYK,0.618756991119258,0.10112426071712877,0.3092591876108867,0.3269887032244436
SIVB,-0.030499643374505107,-0.006175738538532594,0.49839176813392044,-0.012391333351383003
SYF,-0.05634084403634348,-0.01153105023009493,0.44860988941997615,-0.02570395905672931
SNPS,2.7113799032362538,0.29989143547591723,0.3402900097126181,0.8812819269339753
SYY,0.40449836801039674,0.07029685129945884,0.37627274986971865,0.18682418889967065
TMUS,1.1861336352051044,0.16932528623715393,0.2884250975788838,0.5870684890410542
TROW,0.18151405294430226,0.033922004454221,0.3446831885260855,0.0984150245310087
TTWO,-0.07751594802359948,-0.016007533750272973,0.3829746252080953,-0.04179789650965786
TPR,-0.05829100532444734,-0.011939941371634455,0.5194006496977083,-0.02298792151797175
TRGP,0.874146789092557,0.13386335749373734,0.6038757060684677,0.2216736923650309
TGT,1.4408764402958019,0.19538873570606774,0.34588884017403243,0.564888811121396
TEL,0.3067448214807863,0.05496525753639747,0.31638384318700236,0.17372966009490445
TDY,1.1694152739869013,0.1675313173104278,0.3192149294317615,0.5248229386033179
TFX,-0.0030034671140949415,-0.000601416391234455,0.32760388912821475,-0.0018358035761873324
TER,1.0234338328026649,0.15137766745961656,0.454959430537242,0.3327278374708294
TSLA,4.764514783810822,0.4195560712618218,0.6551495327554029,0.6403974211769166
TXN,0.7285613792210565,0.11567309784558599,0.32383069395231756,0.35720239003229964
TXT,0.2438735371507758,0.04461256573824568,0.3987716214254509,0.11187497640572665
TMO,1.8823470358283765,0.23580302450911472,0.28356325356647266,0.8315711628475795
TJX,1.1931096543160933,0.17007060603903268,0.3243917893919568,0.5242753102901117
TSCO,2.1166322455994235,0.25526989102870146,0.31083775456278917,0.8212319362162198
TT,1.6299956823070925,0.21336372518471558,0.297100394164322,0.7181536254263842
TDG,1.5629446401144411,0.20711277212245327,0.4089788248977567,0.5064144144240982
TRV,0.562863553199688,0.09341294860450411,0.28311243616020704,0.3299500010364921
TRMB,0.23136872095137395,0.042503744355927964,0.3811313714217054,0.11151993129660116
TFC,-0.002466583680788062,-0.0004938041805335747,0.3780748532304433,-0.001306101625945993
TYL,0.8042979420061844,0.12528272237935423,0.3086242608121737,0.40593931938357986
TSN,-0.1480853661223262,-0.03154551290556573,0.30935624010335305,-0.10197147759174557
USB,-0.07921070554781973,-0.01636935149012031,0.3343150214669992,-0.04896385277063046
UDR,0.17020827575173805,0.031935690061763555,0.29677850697673824,0.10760782641266775
ULTA,1.0427208872969371,0.15356429656731074,0.43746142055386267,0.35103506126982703
UNP,0.6653377423962471,0.10738966227299018,0.28682574611320466,0.3744073317274856
UAL,-0.4531476729351499,-0.11371374740297258,0.5868581409794167,-0.19376701022361884
UPS,0.597353834298756,0.09819693102809746,0.30040155993839945,0.3268855562808455
URI,1.0475861831921425,0.1541132792782407,0.4621732057816236,0.33345351342383767
UNH,1.5466563234495216,0.20557454074043635,0.29795054283153266,0.6899619607562602
UHS,0.23872425729640026,0.043746250718513346,0.3921132013019738,0.111565360649063
VLO,0.6752590749529546,0.10870599496764322,0.479880712662657,0.2265271183008777
VTR,-0.08002066870892083,-0.016542460597183117,0.44052978612349386,-0.037551287377752395
VRSN,0.8766785434414807,0.13416953559955025,0.3012395404596118,0.4453915159837352
VRSK,0.8718944667546121,0.1335906942926086,0.2611105628821141,0.5116250097967963
VZ,-0.11268785253425183,-0.02362806964117281,0.19965378545413853,-0.11834521237565163
VRTX,0.8885618459432139,0.13560224468892712,0.3367248598564533,0.40270933588549035
VFC,-0.5656028417745078,-0.15359660810131726,0.38865355841067284,-0.39520185722580875
VTRS,-0.7399886510374476,-0.236166923399856,0.40948355832232686,-0.5767433602644337
VICI,0.9881141034829998,0.14732976676126452,0.34911970868417064,0.42200357956458323
V,0.8638502810027161,0.13261472801823126,0.29409508924318645,0.4509246596381366
VMC,0.39663843169651153,0.06909622905701451,0.3478977406576297,0.1986107438536456
WAB,0.23557133350472145,0.04321437964641839,0.3723968923141145,0.1160438782877042
WBA,-0.44020690458544837,-0.10955826435242622,0.3326985403528365,-0.32930190867755676
WMT,0.5514941210482277,0.09181743921313856,0.23505276405477807,0.39062480112652875
WBD,-0.5897880012175338,-0.16323853448240722,0.4838496030930273,-0.33737453423315544
WM,0.9633922862863153,0.14446210244716884,0.22214757694914278,0.6502978985012345
WAT,0.7506258996283746,0.11850690590466395,0.3033975223656865,0.3905994517708256
WEC,0.6189619395487348,0.10115214164812869,0.2543771979623689,0.39764626097930583
WFC,-0.23366469443480578,-0.05183533434165433,0.37420371486578785,-0.13852169896347935
WELL,0.2339149275317673,0.04293452305803225,0.4008876141896415,0.10709865193720328
WST,1.4044695618392693,0.1918013053006169,0.3206409156931077,0.59818100533431
WDC,-0.5773593955411255,-0.15822844944675496,0.5052301520413981,-0.3131809311210505
WRK,-0.37842233356885036,-0.09071698165318864,0.41307908337394733,-0.21961165622870682
WY,0.054709167833830105,0.010709957087829292,0.3895560048580486,0.027492727500714367
WHR,-0.0367553593058696,-0.0074615948986225256,0.40437119743265315,-0.01845234019137882
WMB,0.3657639815997587,0.0643271262071039,0.36070181599575485,0.17833879219466137
WTW,0.663922666105548,0.1072014033141131,0.2716950618031907,0.39456515183837676
GWW,1.540880587310987,0.2050272029778497,0.3186421342320008,0.6434403393387111
WYNN,-0.46702236941379754,-0.11825745520856534,0.5699097515472505,-0.20750207359587663
XEL,0.6209168104014317,0.10141793804878163,0.24243047598057274,0.4183382375444777
XYL,0.708209361338795,0.11303345801382414,0.3168667755847419,0.3567223411329056
YUM,0.690577020855956,0.1107261388915215,0.26396716675837517,0.419469361478868
ZBRA,1.472374948661038,0.1984581327860162,0.4121395477021913,0.48153139850927495
ZBH,0.09216872839899586,0.01778945619820016,0.3178905361602696,0.055960949366644
ZION,0.0681865635597579,0.013279886782886052,0.3878000488865708,0.034244159641068896
ZTS,1.0938574222401283,0.159282876789814,0.28077700869745853,0.5672931609633455
